"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","0","34"
"BootServicesTest\MemoryAllocationServicesTest","138","0","138"
"BootServicesTest\ProtocolHandlerServicesTest","1216","3","1213"
"BootServicesTest\ImageServicesTest","123","2","121"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","59","8","51"
"RuntimeServicesTest\TimeServicesTest","46","8","38"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","4","8"
"LoadedImageProtocolTest","1492","0","1492"
"DevicePathProcotols\DevicePathProcotolTest","19","0","19"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","55","36","19"
"NetworkSupportTest\SimpleNetworkProtocolTest","28","1","27"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","0","12"
"ConsoleSupportTest\SimpleTextInputExProtocolTest","10","0","10"
"ConsoleSupportTest\SimpleInputProtocolTest","4","0","4"
"ConsoleSupportTest\SimpleOutputProtocolTest","66","0","66"
"ConsoleSupportTest\GraphicsOutputProtocolTest","20","2","18"
"GenericTest\EFICompliantTest","35","27","8"
"MediaAccessTest\SimpleFileSystemProtocolTest","164","40","124"
"MediaAccessTest\BlockIOProtocolTest","40","0","40"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"SecureTechTest\RNGProtocolTest","10","0","10"
"Total service\Protocol","3758","138","3620"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"LoadedImageProtocolTest","5.3.1.1.11","19","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:601: Unload is 0x11B0A000, ImageBase is 0x11B09000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","19","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:535: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","20","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:375: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","20","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:396: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","20","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:416: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","20","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:434: LoadedImage->SystemTable is 0xAAAABD617FF8, gtST is 0xAAAABD617FF8","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","20","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:454: LoadedImage->DeviceHandle is 0x158A02A0","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","20","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:473: LoadedImage->ImageBase is 0x11AE8000, LoadedImage->ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","20","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:499: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","20","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:557: Unload is 0x0, ImageBase is 0x11AE8000, ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","20","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:696: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","20","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:784: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","20","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:517: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","20","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:601: Unload is 0x11ADB000, ImageBase is 0x11ADA000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","20","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:535: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","21","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:375: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","21","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:396: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","21","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:416: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","21","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:434: LoadedImage->SystemTable is 0xAAAABD617FF8, gtST is 0xAAAABD617FF8","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","21","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:454: LoadedImage->DeviceHandle is 0x158A02A0","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","21","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:473: LoadedImage->ImageBase is 0x11AB9000, LoadedImage->ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","21","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:499: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","21","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:557: Unload is 0x0, ImageBase is 0x11AB9000, ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","21","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:696: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","21","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:784: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","21","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:517: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","21","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:601: Unload is 0x11AAC000, ImageBase is 0x11AAB000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","21","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:535: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","22","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:375: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","22","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:396: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","22","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:416: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","22","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:434: LoadedImage->SystemTable is 0xAAAABD617FF8, gtST is 0xAAAABD617FF8","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","22","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:454: LoadedImage->DeviceHandle is 0x158A02A0","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","22","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:473: LoadedImage->ImageBase is 0x11A8A000, LoadedImage->ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","22","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:499: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","22","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:557: Unload is 0x0, ImageBase is 0x11A8A000, ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","22","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:696: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","22","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:784: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","22","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:517: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","22","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:601: Unload is 0x11A7D000, ImageBase is 0x11A7C000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","22","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:535: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","23","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:375: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","23","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:396: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","23","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:416: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","23","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:434: LoadedImage->SystemTable is 0xAAAABD617FF8, gtST is 0xAAAABD617FF8","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","23","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:454: LoadedImage->DeviceHandle is 0x158A02A0","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","23","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:473: LoadedImage->ImageBase is 0x11A5B000, LoadedImage->ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","23","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:499: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","23","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:557: Unload is 0x0, ImageBase is 0x11A5B000, ImageSize is 0x2000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","23","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:696: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","23","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:784: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","23","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:517: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","23","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:601: Unload is 0x11A4E000, ImageBase is 0x11A4D000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","23","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:535: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
