"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","1","33"
"BootServicesTest\MemoryAllocationServicesTest","138","0","138"
"BootServicesTest\ProtocolHandlerServicesTest","1214","18","1196"
"BootServicesTest\ImageServicesTest","123","3","120"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","53","8","45"
"RuntimeServicesTest\TimeServicesTest","46","4","42"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","4","8"
"LoadedImageProtocolTest","1420","0","1420"
"DevicePathProcotols\DevicePathProcotolTest","12","0","12"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","51","36","15"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","1","11"
"NetworkSupportTest\SimpleNetworkProtocolTest","35","18","17"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"HIITest\HIIConfigRoutingProtocolTest","19","19","0"
"Total service\Protocol","3344","119","3225"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"LoadedImageProtocolTest","5.3.1.1.7","58","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:530: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","58","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:588: Unload is 0x0, ImageBase is 0x7A939000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","58","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:727: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","58","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:815: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","58","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:548: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","58","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:632: Unload is 0x7A92E308, ImageBase is 0x7A92D000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","58","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:566: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","59","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:406: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","59","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:427: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","59","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:447: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","59","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:465: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","59","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:485: LoadedImage->DeviceHandle is 0x7EF01150","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","59","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:504: LoadedImage->ImageBase is 0x7A90A000, LoadedImage->ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","59","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:530: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","59","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:588: Unload is 0x0, ImageBase is 0x7A90A000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","59","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:727: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","59","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:815: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","59","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:548: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","59","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:632: Unload is 0x7A8FF308, ImageBase is 0x7A8FE000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","59","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:566: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","60","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:406: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","60","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:427: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","60","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:447: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","60","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:465: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","60","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:485: LoadedImage->DeviceHandle is 0x7EF01150","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","60","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:504: LoadedImage->ImageBase is 0x7A8DB000, LoadedImage->ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","60","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:530: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","60","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:588: Unload is 0x0, ImageBase is 0x7A8DB000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","60","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:727: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","60","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:815: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","60","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:548: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","60","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:632: Unload is 0x7A8D0308, ImageBase is 0x7A8CF000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","60","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:566: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","61","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:406: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","61","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:427: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","61","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:447: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","61","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:465: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","61","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:485: LoadedImage->DeviceHandle is 0x7EF01150","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","61","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:504: LoadedImage->ImageBase is 0x7A8AC000, LoadedImage->ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","61","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:530: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","61","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:588: Unload is 0x0, ImageBase is 0x7A8AC000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","61","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:727: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.13","61","0","6DA9AEF4-DADD-4BDA-A70D-29470E05F317","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:815: Protocol 2 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.8","61","0","9EAD501B-4A09-4C24-BA47-CF27BFF066DB","PASS","LOADED_IMAGE - BootService image's ImageCodeType equals EfiBootServiceCode and ImageDataType equals   EfiBootServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:548: LoadedImage->ImageCodeType is 3, LoadedImage->ImageDataType is 4","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.11","61","0","FC2330CE-AA7A-4C64-AC5E-FEB1F0F7DAC7","PASS","LOADED_IMAGE - Unload() is not NULL and its address is valid if the image has Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:632: Unload is 0x7A8A1308, ImageBase is 0x7A8A0000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.9","61","0","064E5C37-CFAF-4B5A-A2A0-F617DD41A412","PASS","LOADED_IMAGE - RuntimeService image's ImageCodeType equals EfiRuntimeServiceCode and ImageDataType equals EfiRuntimeServiceData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:566: LoadedImage->ImageCodeType is 5, LoadedImage->ImageDataType is 6","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.1","62","0","B324A56F-5714-44B4-A20F-6E9B137B8DF9","PASS","LOADED_IMAGE - BS.HandleProtocol() to handle Loaded Image Protocol returns EFI_SUCCESS.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:406: check HandleProtocol Status - Success","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.2","62","0","BCE0C845-4CE1-4C3B-9F94-846C279C93D0","PASS","LOADED_IMAGE - Revision is equal to EFI_IMAGE_INFORMATION_REVISION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:427: Revision: 0x1000, expected: 0x1000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.3","62","0","12B28B7B-8255-4FAD-B305-81311671B2E1","PASS","LOADED_IMAGE - ParentHandle is equal to the test driver's image handle","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:447: check ParentHandle","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.4","62","0","B8E8CE9F-3324-4134-AB08-3F3C9EE25C27","PASS","LOADED_IMAGE - SystemTable is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:465: LoadedImage->SystemTable is 0x7FF2E628, gtST is 0x7FF2E628","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.5","62","0","3BF1E23D-86E1-4F8A-8C1A-7FDC5C4911B9","PASS","LOADED_IMAGE - DeviceHandle is not NULL.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:485: LoadedImage->DeviceHandle is 0x7EF01150","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.6","62","0","7DF05248-72FF-40A5-948C-C647D1FDC1AE","PASS","LOADED_IMAGE - ImageBase is not NULL and ImageSize is not 0.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:504: LoadedImage->ImageBase is 0x7A87D000, LoadedImage->ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.7","62","0","FEDE5DD0-92F6-42DE-814F-F2E3339B5DE1","PASS","LOADED_IMAGE - Application image's ImageCodeType equals EfiLoaderCode and ImageDataType equals EfiLoaderData.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:530: LoadedImage->ImageCodeType is 1, LoadedImage->ImageDataType is 2","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.10","62","0","C7606256-8A89-48CE-B57B-A1B06B3C623B","PASS","LOADED_IMAGE - Unload() is NULL if the image has not Unload function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:588: Unload is 0x0, ImageBase is 0x7A87D000, ImageSize is 0x3000","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
"LoadedImageProtocolTest","5.3.1.1.12","62","0","69CB9798-5B57-4381-B9B2-54B9A24B8D16","PASS","LOADED_IMAGE - LoadOption is used in notify function.","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/LoadedImage/BlackBoxTest/LoadedImageBBTestMain.c:727: Protocol 1 is invoked","0x00010000","DEBE1157-53D2-42A1-B6DE-E0D46C9ACED7"
